Unnamed: 0,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,1269.0,1347.0,1410.0,3026.0
2,1193.0,1307.0,1373.0,3062.0
3,1091.0,1244.0,1325.0,3093.0
4,1225.0,1306.0,1384.0,3092.0
5,1277.0,1325.0,1409.0,3050.0
6,1181.0,1292.0,1364.0,3039.0
7,1275.0,1350.0,1413.0,3039.0
8,1251.0,1299.0,1401.0,3050.0
9,1250.0,1328.0,1400.0,3061.0
10,1250.0,1334.0,1397.0,3052.0
11,1143.0,1257.0,1341.0,3087.0
12,1190.0,1277.0,1364.0,3093.0
13,1154.0,1256.0,1352.0,3048.0
14,1233.0,1296.0,1389.0,3019.0
15,1210.0,1270.0,1381.0,3051.0
16,1255.0,1300.0,1402.0,3029.0
17,1152.0,1248.0,1347.0,3040.0
18,1163.0,1271.0,1361.0,3040.0
19,1253.0,1304.0,1400.0,3061.0
20,1210.0,1291.0,1378.0,3127.0
21,1198.0,1261.0,1369.0,3098.0
22,1212.0,1308.0,1383.0,3098.0
23,1136.0,1247.0,1346.0,3099.0
24,1221.0,1311.0,1389.0,3097.0
25,1174.0,1255.0,1354.0,3097.0
26,1237.0,1324.0,1396.0,2996.0
27,1237.0,1315.0,1396.0,3073.0
28,1281.0,1338.0,1416.0,3009.0
29,1245.0,1314.0,1395.0,3078.0
30,1236.0,1311.0,1398.0,3078.0
31,1138.0,1249.0,1345.0,3049.0
32,1250.0,1307.0,1397.0,3083.0
33,1260.0,1320.0,1407.0,3024.0
34,1230.0,1308.0,1392.0,3038.0
35,1281.0,1353.0,1419.0,3083.0
36,1290.0,1368.0,1422.0,3094.0
37,1227.0,1308.0,1389.0,3076.0
38,1255.0,1330.0,1405.0,3051.0
39,1277.0,1349.0,1412.0,3070.0
40,1238.0,1319.0,1391.0,3032.0
41,1214.0,1301.0,1382.0,3039.0
42,1143.0,1215.0,1341.0,3100.0
43,1237.0,1300.0,1390.0,3035.0
44,1172.0,1268.0,1358.0,3026.0
45,1206.0,1269.0,1371.0,3081.0
46,1233.0,1302.0,1386.0,3081.0
47,1257.0,1326.0,1401.0,3075.0
48,1230.0,1305.0,1389.0,3075.0
49,1217.0,1325.0,1382.0,3040.0
50,1148.0,1229.0,1346.0,3065.0
51,1147.0,1246.0,1345.0,3066.0
52,1248.0,1323.0,1395.0,3050.0
53,1201.0,1300.0,1375.0,3032.0
54,1259.0,1340.0,1406.0,3098.0
55,1276.0,1333.0,1411.0,3039.0
56,1199.0,1295.0,1376.0,3024.0
57,1159.0,1276.0,1354.0,3067.0
58,1093.0,1207.0,1321.0,3076.0
59,1231.0,1309.0,1384.0,3057.0
60,1222.0,1285.0,1384.0,3061.0
61,1259.0,1337.0,1403.0,3043.0
62,1195.0,1276.0,1372.0,3073.0
63,1320.0,1371.0,1509.0,3052.0
64,1196.0,1283.0,1364.0,3019.0
65,1226.0,1304.0,1385.0,3079.0
66,1136.0,1262.0,1337.0,3058.0
67,1224.0,1281.0,1383.0,3054.0
68,1172.0,1292.0,1364.0,3045.0
69,1103.0,1202.0,1322.0,3064.0
70,1191.0,1293.0,1371.0,3061.0
71,1211.0,1289.0,1385.0,3099.0
72,1191.0,1284.0,1368.0,3091.0
73,1196.0,1286.0,1370.0,3060.0
74,1280.0,1355.0,1415.0,3065.0
75,1118.0,1256.0,1337.0,3036.0
76,1132.0,1246.0,1342.0,3039.0
77,1202.0,1283.0,1379.0,3029.0
78,1249.0,1303.0,1396.0,3042.0
79,1133.0,1220.0,1340.0,3055.0
80,1234.0,1294.0,1396.0,3032.0
81,1204.0,1261.0,1372.0,3005.0
82,1219.0,1303.0,1384.0,3027.0
83,1176.0,1260.0,1353.0,3051.0
84,1243.0,1312.0,1390.0,3006.0
85,1267.0,1351.0,1408.0,3071.0
86,1165.0,1282.0,1354.0,3091.0
87,1176.0,1287.0,1365.0,3046.0
88,1246.0,1315.0,1396.0,3061.0
89,1195.0,1273.0,1375.0,3076.0
90,1178.0,1283.0,1364.0,3093.0
91,1170.0,1263.0,1362.0,3050.0
92,1201.0,1279.0,1378.0,3055.0
93,1204.0,1294.0,1375.0,3046.0
94,1299.0,1344.0,1422.0,3054.0
95,1196.0,1283.0,1370.0,3055.0
96,1187.0,1241.0,1361.0,3021.0
97,1197.0,1257.0,1371.0,3067.0
98,1159.0,1261.0,1348.0,3030.0
99,1189.0,1264.0,1369.0,3047.0
100,1209.97,1292.74,1379.41,3057.81
