Unnamed: 0,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,922.0,991.0,1090.0,2457.0
2,984.0,1041.0,1116.0,2481.0
3,908.0,986.0,1082.0,2452.0
4,949.0,1033.0,1102.0,2411.0
5,901.0,982.0,1075.0,2435.0
6,906.0,1005.0,1080.0,2416.0
7,937.0,1012.0,1099.0,2442.0
8,1000.0,1063.0,1129.0,2407.0
9,979.0,1033.0,1114.0,2432.0
10,991.0,1051.0,1123.0,2419.0
11,972.0,1041.0,1116.0,2435.0
12,987.0,1041.0,1122.0,2394.0
13,980.0,1034.0,1115.0,2405.0
14,953.0,998.0,1106.0,2450.0
15,957.0,1008.0,1104.0,2461.0
16,977.0,1025.0,1118.0,2446.0
17,922.0,967.0,1087.0,2476.0
18,994.0,1057.0,1123.0,2491.0
19,969.0,1005.0,1116.0,2383.0
20,984.0,1017.0,1119.0,2464.0
21,945.0,1014.0,1098.0,2478.0
22,939.0,1005.0,1101.0,2496.0
23,821.0,896.0,971.0,2450.0
24,1012.0,1066.0,1129.0,2458.0
25,953.0,1049.0,1112.0,2446.0
26,1022.0,1046.0,1133.0,2481.0
27,981.0,1047.0,1119.0,2467.0
28,987.0,1020.0,1116.0,2445.0
29,853.0,946.0,982.0,2483.0
30,977.0,1040.0,1121.0,2399.0
31,1036.0,1063.0,1144.0,2426.0
32,1024.0,1075.0,1138.0,2463.0
33,910.0,982.0,1087.0,2442.0
34,902.0,977.0,1082.0,2460.0
35,998.0,1055.0,1130.0,2449.0
36,909.0,984.0,1080.0,2452.0
37,993.0,1047.0,1122.0,2431.0
38,936.0,969.0,1092.0,2466.0
39,891.0,981.0,1077.0,2448.0
40,963.0,1041.0,1107.0,2458.0
41,806.0,914.0,971.0,2445.0
42,828.0,933.0,978.0,2488.0
43,892.0,946.0,1006.0,2452.0
44,918.0,984.0,1083.0,2474.0
45,960.0,1041.0,1107.0,2485.0
46,850.0,934.0,1054.0,2463.0
47,894.0,990.0,1074.0,2453.0
48,976.0,1057.0,1117.0,2449.0
49,943.0,1027.0,1099.0,2447.0
50,932.0,998.0,1091.0,2419.0
51,911.0,959.0,1079.0,2470.0
52,912.0,990.0,1080.0,2446.0
53,952.0,1015.0,1102.0,2468.0
54,985.0,1036.0,1120.0,2447.0
55,1003.0,1057.0,1129.0,2428.0
56,990.0,1035.0,1122.0,2463.0
57,944.0,1016.0,1097.0,2387.0
58,923.0,1010.0,1091.0,2466.0
59,997.0,1036.0,1126.0,2421.0
60,1016.0,1067.0,1136.0,2426.0
61,925.0,1009.0,1093.0,2473.0
62,929.0,980.0,1094.0,2455.0
63,1004.0,1052.0,1127.0,2478.0
64,858.0,966.0,1056.0,2452.0
65,864.0,945.0,996.0,2447.0
66,1000.0,1051.0,1126.0,2449.0
67,908.0,962.0,1076.0,2399.0
68,1006.0,1057.0,1129.0,2475.0
69,982.0,1060.0,1123.0,2443.0
70,886.0,997.0,1075.0,2452.0
71,929.0,1013.0,1091.0,2472.0
72,947.0,1016.0,1103.0,2430.0
73,875.0,956.0,1061.0,2479.0
74,968.0,1019.0,1109.0,2474.0
75,1014.0,1056.0,1134.0,2478.0
76,876.0,951.0,1068.0,2454.0
77,927.0,1011.0,1092.0,2447.0
78,978.0,1035.0,1116.0,2458.0
79,844.0,937.0,1051.0,2475.0
80,1018.0,1057.0,1132.0,2429.0
81,950.0,1010.0,1103.0,2433.0
82,986.0,1046.0,1121.0,2476.0
83,1008.0,1056.0,1128.0,2468.0
84,968.0,998.0,1103.0,2450.0
85,964.0,1018.0,1108.0,2471.0
86,931.0,1003.0,1093.0,2443.0
87,964.0,1003.0,1111.0,2451.0
88,1009.0,1057.0,1129.0,2413.0
89,1013.0,1064.0,1136.0,2479.0
90,962.0,1025.0,1109.0,2444.0
91,981.0,1032.0,1116.0,2470.0
92,876.0,975.0,1065.0,2464.0
93,977.0,1028.0,1112.0,2430.0
94,879.0,999.0,1068.0,2411.0
95,988.0,1054.0,1123.0,2479.0
96,931.0,1009.0,1093.0,2450.0
97,874.0,949.0,1060.0,2462.0
98,997.0,1045.0,1120.0,2427.0
99,1018.0,1048.0,1132.0,2457.0
100,947.55,1012.32,1096.23,2450.34
